"","ACH_M3","ACH_P6","SOC","GENDER","ID","SID","PID"
"3121",6,118,0,"Male",3121,"14","133"
"3122",5,96,0,"Female",3122,"14","133"
"3123",2,101,20,"Female",3123,"13","134"
"3124",10,131,31,"Male",3124,"13","134"
"3125",6,95,31,"Male",3125,"13","134"
"3126",2,86,0,"Female",3126,"13","134"
"3127",10,134,0,"Male",3127,"12","134"
"3128",7,96,0,"Female",3128,"13","134"
"3129",3,98,31,"Male",3129,"13","134"
"3130",7,103,0,"Female",3130,"13","134"
"3131",8,103,0,"Female",3131,"13","134"
"3132",10,105,31,"Male",3132,"13","134"
"3133",2,98,20,"Male",3133,"13","134"
"3134",10,121,20,"Male",3134,"13","134"
"3135",10,120,0,"Female",3135,"13","134"
"3136",2,76,20,"Male",3136,"19","134"
"3137",9,121,31,"Male",3137,"13","134"
"3138",3,88,31,"Female",3138,"13","134"
"3139",4,94,0,"Male",3139,"13","134"
"3140",2,82,0,"Male",3140,"13","134"
"3141",9,128,0,"Male",3141,"13","134"
"3142",9,105,31,"Female",3142,"13","134"
"3143",9,125,0,"Male",3143,"13","134"
"3144",8,116,0,"Female",3144,"17","134"
"3145",5,122,0,"Female",3145,"13","134"
"3146",3,84,0,"Female",3146,"13","134"
"3147",8,95,20,"Male",3147,"13","134"
"3148",8,104,0,"Male",3148,"13","134"
"3149",5,98,0,"Male",3149,"13","134"
"3150",9,117,31,"Female",3150,"13","134"
"3151",8,114,31,"Female",3151,"13","134"
"3152",3,100,0,"Female",3152,"13","134"
"3153",10,102,20,"Female",3153,"13","134"
"3154",1,91,0,"Male",3154,"13","134"
"3155",9,109,0,"Male",3155,"13","134"
"3156",2,96,0,"Female",3156,"13","134"
"3157",4,107,0,"Female",3157,"13","134"
"3158",9,115,0,"Female",3158,"13","134"
"3159",2,93,0,"Female",3159,"13","134"
"3160",9,96,0,"Male",3160,"13","134"
"3161",10,108,20,"Female",3161,"13","134"
"3162",10,108,20,"Female",3162,"17","134"
"3163",6,99,0,"Female",3163,"13","135"
"3164",3,105,0,"Female",3164,"13","135"
"3165",2,74,20,"Female",3165,"13","135"
"3166",10,108,0,"Male",3166,"13","135"
"3167",6,89,0,"Female",3167,"13","135"
"3168",4,91,0,"Female",3168,"13","135"
"3169",10,115,1,"Male",3169,"13","135"
"3170",2,84,0,"Male",3170,"13","135"
"3171",4,92,31,"Female",3171,"13","135"
"3172",5,105,0,"Female",3172,"15","135"
"3173",8,106,20,"Female",3173,"13","135"
"3174",5,103,0,"Male",3174,"13","135"
"3175",5,77,0,"Male",3175,"13","135"
"3176",2,82,0,"Female",3176,"13","135"
"3177",5,84,31,"Male",3177,"13","135"
"3178",2,103,0,"Female",3178,"13","135"
"3179",3,77,0,"Female",3179,"13","135"
"3180",5,93,0,"Male",3180,"13","135"
"3181",9,104,0,"Female",3181,"13","135"
"3182",5,84,0,"Male",3182,"13","135"
"3183",3,101,0,"Female",3183,"13","135"
"3184",8,96,31,"Female",3184,"13","135"
"3185",5,101,0,"Female",3185,"13","135"
"3186",8,111,20,"Female",3186,"13","135"
"3187",9,93,0,"Male",3187,"13","135"
"3188",3,83,0,"Male",3188,"15","135"
"3189",2,89,0,"Male",3189,"13","135"
"3190",4,90,31,"Male",3190,"13","135"
"3191",5,109,0,"Male",3191,"13","135"
"3192",6,116,31,"Female",3192,"13","135"
"3193",7,90,0,"Female",3193,"13","135"
"3194",2,76,0,"Male",3194,"18","135"
"3195",6,106,0,"Male",3195,"17","135"
"3196",5,105,0,"Female",3196,"13","135"
"3197",3,74,1,"Male",3197,"13","135"
"3198",10,118,31,"Male",3198,"17","135"
"3199",5,96,0,"Male",3199,"13","135"
"3200",10,110,0,"Male",3200,"13","135"
"3201",4,92,0,"Female",3201,"13","135"
"3202",10,100,31,"Male",3202,"13","135"
"3203",6,100,0,"Male",3203,"1","135"
"3204",2,93,0,"Female",3204,"13","135"
"3205",6,112,0,"Female",3205,"13","135"
"3206",5,93,0,"Male",3206,"17","135"
"3207",3,96,0,"Female",3207,"17","136"
"3208",9,132,0,"Male",3208,"17","136"
"3209",3,74,0,"Female",3209,"17","136"
"3210",8,103,20,"Male",3210,"17","136"
"3211",4,95,0,"Male",3211,"17","136"
"3212",2,84,0,"Female",3212,"17","136"
"3213",2,70,0,"Male",3213,"17","136"
"3214",8,100,0,"Female",3214,"17","136"
"3215",3,96,0,"Male",3215,"17","136"
"3216",2,81,0,"Male",3216,"17","136"
"3217",3,93,20,"Female",3217,"17","136"
"3218",3,90,0,"Female",3218,"14","136"
"3219",8,107,1,"Female",3219,"17","136"
"3220",2,86,0,"Male",3220,"17","136"
"3221",6,100,0,"Female",3221,"17","136"
"3222",9,119,20,"Female",3222,"14","136"
"3223",9,123,1,"Male",3223,"17","136"
"3224",3,93,0,"Female",3224,"17","136"
"3225",2,88,31,"Male",3225,"17","136"
"3226",8,101,0,"Female",3226,"17","136"
"3227",3,95,0,"Male",3227,"17","136"
"3228",2,88,0,"Male",3228,"17","136"
"3229",3,79,31,"Male",3229,"17","136"
"3230",2,74,31,"Male",3230,"17","136"
"3231",5,99,0,"Female",3231,"13","136"
"3232",3,91,0,"Female",3232,"17","136"
"3233",4,83,0,"Female",3233,"17","136"
"3234",2,92,31,"Male",3234,"17","136"
"3235",2,80,0,"Female",3235,"17","136"
"3236",3,110,0,"Male",3236,"13","136"
"3237",2,95,0,"Female",3237,"17","136"
"3238",1,74,0,"Female",3238,"13","136"
"3239",1,103,0,"Male",3239,"17","136"
"3240",2,81,0,"Female",3240,"17","136"
"3241",1,79,0,"Male",3241,"17","136"
"3242",2,77,0,"Male",3242,"17","136"
"3243",2,85,0,"Female",3243,"17","136"
"3244",2,76,0,"Male",3244,"17","136"
"3245",2,100,0,"Female",3245,"16","137"
"3246",2,94,0,"Female",3246,"16","137"
"3247",2,71,0,"Female",3247,"16","137"
"3248",10,100,0,"Male",3248,"16","137"
"3249",4,106,0,"Female",3249,"16","137"
"3250",10,122,1,"Male",3250,"16","137"
"3251",6,106,0,"Female",3251,"16","137"
"3252",6,103,0,"Female",3252,"16","137"
"3253",2,88,0,"Female",3253,"16","137"
"3254",3,95,0,"Male",3254,"16","137"
"3255",8,111,0,"Female",3255,"16","137"
"3256",6,101,20,"Male",3256,"16","137"
"3257",4,89,0,"Male",3257,"16","137"
"3258",10,123,31,"Female",3258,"16","137"
"3259",10,106,0,"Male",3259,"16","137"
"3260",6,96,20,"Female",3260,"16","137"
"3261",5,110,0,"Female",3261,"16","137"
"3262",10,110,1,"Female",3262,"16","137"
"3263",10,98,20,"Male",3263,"16","137"
"3264",1,83,0,"Male",3264,"17","137"
"3265",2,92,31,"Female",3265,"16","137"
"3266",3,94,0,"Female",3266,"16","137"
"3267",2,98,1,"Female",3267,"16","137"
"3268",3,80,0,"Male",3268,"16","137"
"3269",5,108,31,"Female",3269,"16","137"
"3270",8,108,0,"Male",3270,"14","138"
"3271",8,99,20,"Male",3271,"14","138"
"3272",2,91,0,"Male",3272,"14","138"
"3273",1,90,0,"Male",3273,"14","138"
"3274",10,101,20,"Male",3274,"14","138"
"3275",2,91,0,"Male",3275,"14","138"
"3276",6,108,0,"Female",3276,"14","138"
"3277",9,128,0,"Female",3277,"14","138"
"3278",3,104,20,"Female",3278,"14","138"
"3279",9,112,0,"Female",3279,"14","138"
"3280",7,94,0,"Male",3280,"14","138"
"3281",5,94,0,"Female",3281,"14","138"
"3282",10,115,1,"Female",3282,"14","138"
"3283",4,95,0,"Male",3283,"14","138"
"3284",5,94,31,"Female",3284,"14","138"
"3285",10,113,20,"Female",3285,"14","138"
"3286",6,93,20,"Male",3286,"14","138"
"3287",10,77,0,"Female",3287,"14","138"
"3288",4,106,20,"Male",3288,"14","138"
"3289",9,93,0,"Male",3289,"14","138"
"3290",2,85,20,"Female",3290,"14","138"
"3291",2,81,0,"Male",3291,"14","138"
"3292",4,95,0,"Female",3292,"14","138"
"3293",2,82,0,"Female",3293,"14","138"
"3294",7,83,20,"Male",3294,"14","138"
"3295",3,82,0,"Male",3295,"17","139"
"3296",2,78,0,"Female",3296,"17","139"
"3297",3,94,31,"Female",3297,"14","139"
"3298",5,103,0,"Male",3298,"14","139"
"3299",3,81,0,"Female",3299,"17","139"
"3300",5,111,0,"Male",3300,"17","139"
"3301",2,84,0,"Female",3301,"17","139"
"3302",4,90,20,"Male",3302,"17","139"
"3303",1,79,0,"Female",3303,"17","139"
"3304",1,70,0,"Female",3304,"17","139"
"3305",2,70,0,"Female",3305,"17","139"
"3306",2,99,0,"Male",3306,"17","139"
"3307",2,96,0,"Male",3307,"17","139"
"3308",2,79,0,"Female",3308,"17","139"
"3309",2,96,0,"Female",3309,"17","139"
"3310",2,91,31,"Male",3310,"17","139"
"3311",1,93,0,"Male",3311,"17","139"
"3312",2,93,0,"Male",3312,"17","139"
"3313",2,83,0,"Male",3313,"17","139"
"3314",4,84,0,"Male",3314,"13","140"
"3315",6,98,1,"Male",3315,"13","140"
"3316",6,94,20,"Male",3316,"13","140"
"3317",2,94,0,"Female",3317,"13","140"
"3318",5,91,0,"Male",3318,"13","140"
"3319",7,101,0,"Male",3319,"13","140"
"3320",2,80,0,"Male",3320,"13","140"
"3321",2,102,0,"Female",3321,"13","140"
"3322",7,100,0,"Male",3322,"13","140"
"3323",2,102,0,"Female",3323,"13","140"
"3324",6,121,20,"Female",3324,"13","140"
"3325",5,112,0,"Female",3325,"14","140"
"3326",10,108,0,"Male",3326,"13","140"
"3327",2,88,0,"Female",3327,"13","140"
"3328",9,101,31,"Male",3328,"13","140"
"3329",1,70,0,"Male",3329,"13","140"
"3330",2,83,0,"Male",3330,"13","140"
"3331",4,113,20,"Male",3331,"13","140"
"3332",2,96,20,"Male",3332,"13","140"
"3333",2,103,20,"Female",3333,"13","140"
"3334",9,110,1,"Male",3334,"13","140"
"3335",3,85,0,"Female",3335,"13","140"
"3336",3,96,0,"Female",3336,"17","141"
"3337",2,92,0,"Male",3337,"17","141"
"3338",1,90,0,"Female",3338,"17","141"
"3339",2,83,0,"Female",3339,"14","141"
"3340",2,78,0,"Male",3340,"16","141"
"3341",3,105,0,"Male",3341,"14","141"
"3342",9,100,0,"Male",3342,"14","141"
"3343",3,83,0,"Female",3343,"16","141"
"3344",4,96,0,"Male",3344,"14","141"
"3345",3,84,0,"Female",3345,"16","141"
"3346",7,102,0,"Male",3346,"16","141"
"3347",2,77,0,"Female",3347,"17","141"
"3348",3,96,0,"Male",3348,"14","141"
"3349",2,85,0,"Male",3349,"14","141"
"3350",10,113,31,"Male",3350,"13","142"
"3351",8,108,20,"Female",3351,"13","142"
"3352",8,103,20,"Female",3352,"13","142"
"3353",2,85,20,"Male",3353,"13","142"
"3354",7,111,31,"Male",3354,"13","142"
"3355",10,113,20,"Female",3355,"15","142"
"3356",10,135,31,"Female",3356,"13","142"
"3357",7,104,0,"Male",3357,"13","142"
"3358",8,104,31,"Male",3358,"13","142"
"3359",10,122,20,"Male",3359,"13","142"
"3360",9,95,31,"Male",3360,"13","142"
"3361",9,99,31,"Female",3361,"13","142"
"3362",6,101,31,"Male",3362,"13","142"
"3363",4,120,0,"Male",3363,"13","142"
"3364",3,105,0,"Female",3364,"13","142"
"3365",5,96,20,"Female",3365,"13","142"
"3366",7,111,1,"Female",3366,"13","142"
"3367",8,105,0,"Female",3367,"13","142"
"3368",10,109,1,"Male",3368,"13","142"
"3369",10,108,20,"Female",3369,"13","142"
"3370",10,122,20,"Male",3370,"13","142"
"3371",4,94,0,"Female",3371,"13","142"
"3372",10,99,20,"Female",3372,"13","142"
"3373",5,96,31,"Female",3373,"13","142"
"3374",9,114,0,"Female",3374,"13","142"
"3375",10,102,0,"Female",3375,"13","142"
"3376",7,100,20,"Male",3376,"13","142"
"3377",10,111,1,"Male",3377,"13","142"
"3378",10,119,20,"Female",3378,"13","142"
"3379",3,96,31,"Male",3379,"13","142"
"3380",10,105,0,"Female",3380,"13","142"
"3381",10,135,0,"Female",3381,"13","142"
"3382",9,102,0,"Male",3382,"13","142"
"3383",9,104,0,"Male",3383,"13","142"
"3384",9,98,20,"Female",3384,"13","142"
"3385",7,92,20,"Male",3385,"17","143"
"3386",9,90,1,"Male",3386,"17","143"
"3387",4,82,0,"Male",3387,"17","143"
"3388",10,115,1,"Female",3388,"17","143"
"3389",8,94,0,"Male",3389,"17","143"
"3390",7,86,31,"Male",3390,"17","143"
"3391",3,83,0,"Female",3391,"17","143"
"3392",2,79,0,"Female",3392,"15","143"
"3393",7,89,1,"Male",3393,"17","143"
"3394",8,84,1,"Male",3394,"17","143"
"3395",4,93,0,"Female",3395,"17","143"
"3396",7,90,31,"Male",3396,"17","143"
"3397",10,109,0,"Female",3397,"17","143"
"3398",8,82,20,"Male",3398,"17","143"
"3399",8,94,0,"Male",3399,"17","143"
"3400",7,110,20,"Male",3400,"17","143"
"3401",10,118,20,"Female",3401,"17","143"
"3402",8,99,20,"Male",3402,"17","143"
"3403",8,116,1,"Male",3403,"17","143"
"3404",6,84,20,"Male",3404,"17","143"
"3405",10,118,20,"Male",3405,"17","143"
"3406",2,77,0,"Female",3406,"17","143"
"3407",2,89,20,"Female",3407,"17","143"
"3408",9,100,20,"Female",3408,"17","143"
"3409",6,91,0,"Male",3409,"17","143"
"3410",4,96,0,"Female",3410,"17","143"
"3411",2,76,0,"Female",3411,"17","143"
"3412",9,96,31,"Male",3412,"17","143"
"3413",8,102,20,"Male",3413,"16","143"
"3414",8,113,1,"Female",3414,"17","143"
"3415",4,90,0,"Female",3415,"17","143"
"3416",8,103,0,"Male",3416,"17","143"
"3417",10,98,20,"Female",3417,"17","143"
"3418",10,117,1,"Male",3418,"17","143"
"3419",9,98,20,"Female",3419,"17","143"
"3420",10,118,20,"Male",3420,"17","143"
"3421",3,86,0,"Male",3421,"17","143"
"3422",2,79,20,"Male",3422,"17","143"
"3423",10,115,1,"Male",3423,"17","143"
"3424",10,124,20,"Female",3424,"17","143"
"3425",9,114,31,"Male",3425,"17","143"
"3426",10,102,0,"Male",3426,"17","143"
"3427",7,89,31,"Male",3427,"17","143"
"3428",6,111,0,"Male",3428,"17","143"
"3429",10,99,1,"Male",3429,"17","143"
"3430",4,86,20,"Male",3430,"17","143"
"3431",3,85,0,"Female",3431,"8","144"
"3432",5,89,0,"Male",3432,"10","145"
"3433",2,70,0,"Male",3433,"5","146"
"3434",2,85,0,"Male",3434,"17","147"
"3435",3,73,0,"Male",3435,"11","148"
