"","SID","ID","GENDER","SOC","ACH_M3","group","ACH_P6","PID"
"2658","12","2006","Male","Poor",4,"low",100,"90"
"2659","12","2008","Male","Poor",3,"low",100,"90"
"2660","12","2011","Male","Medium",3,"low",88,"90"
"2661","11","2013","Female","Poor",3,"low",99,"91"
"2662","11","2014","Female","Poor",1,"low",94,"91"
"2663","11","2015","Female","Poor",3,"low",99,"91"
"2664","10","2016","Female","Poor",3,"low",92,"92"
"2665","10","2017","Male","Poor",2,"low",86,"92"
"2666","12","2020","Male","Poor",2,"low",99,"92"
"2667","10","2021","Male","Medium",3,"low",98,"92"
"2668","10","2022","Female","Poor",3,"low",102,"92"
"2669","10","2023","Male","Poor",4,"low",123,"92"
"2670","10","2025","Female","Poor",2,"low",70,"92"
"2671","10","2026","Male","Poor",3,"low",84,"92"
"2672","10","2029","Male","Poor",5,"low",109,"92"
"2673","10","2030","Female","Poor",4,"low",91,"92"
"2674","10","2031","Male","Poor",3,"low",94,"92"
"2675","12","2033","Female","Poor",2,"low",70,"93"
"2676","12","2036","Male","Poor",2,"low",93,"93"
"2677","12","2037","Female","Poor",2,"low",83,"93"
"2678","12","2039","Male","Poor",4,"low",103,"93"
"2679","12","2041","Male","Poor",1,"low",85,"93"
"2680","12","2042","Male","Poor",2,"low",75,"93"
"2681","12","2043","Male","Poor",2,"low",83,"93"
"2682","12","2044","Male","Poor",2,"low",101,"93"
"2683","12","2045","Male","Medium",3,"low",94,"93"
"2684","12","2047","Male","Poor",3,"low",121,"93"
"2685","12","2048","Male","Poor",3,"low",91,"93"
"2686","12","2049","Male","Poor",5,"low",100,"93"
"2687","12","2054","Female","Poor",5,"low",107,"93"
"2688","12","2055","Male","Poor",2,"low",82,"93"
"2689","12","2056","Female","Poor",3,"low",86,"93"
"2690","12","2057","Female","Rich",2,"low",89,"93"
"2691","12","2060","Female","Medium",5,"low",84,"93"
"2692","12","2064","Male","Medium",4,"low",103,"94"
"2693","12","2066","Female","Poor",4,"low",93,"94"
"2694","9","2073","Male","Poor",3,"low",80,"94"
"2695","12","2074","Male","Poor",2,"low",82,"94"
"2696","17","2078","Male","Poor",5,"low",100,"95"
"2697","17","2084","Male","Poor",5,"low",90,"95"
"2698","19","2091","Female","Poor",3,"low",86,"96"
"2699","19","2093","Female","Poor",4,"low",100,"96"
"2700","18","2094","Female","Poor",5,"low",86,"96"
"2701","19","2095","Female","Poor",4,"low",88,"96"
"2702","18","2096","Female","Poor",4,"low",95,"96"
"2703","18","2099","Female","Poor",5,"low",91,"96"
"2704","18","2101","Male","Poor",2,"low",107,"96"
"2705","19","2102","Female","Poor",3,"low",92,"96"
"2706","18","2104","Male","Rich",3,"low",99,"96"
"2707","19","2105","Male","Poor",2,"low",79,"96"
"2708","19","2106","Male","Poor",3,"low",92,"96"
"2709","19","2107","Female","Poor",4,"low",88,"96"
"2710","19","2108","Male","Poor",2,"low",77,"96"
"2711","19","2109","Female","Poor",2,"low",101,"96"
"2712","19","2110","Female","Poor",2,"low",77,"96"
"2713","19","2111","Female","Poor",4,"low",104,"96"
"2714","19","2112","Male","Poor",3,"low",85,"96"
"2715","19","2113","Female","Poor",5,"low",105,"96"
"2716","19","2115","Female","Poor",3,"low",96,"96"
"2717","18","2116","Male","Poor",4,"low",100,"96"
"2718","19","2117","Male","Poor",2,"low",90,"96"
"2719","19","2118","Male","Poor",1,"low",92,"96"
"2720","19","2119","Male","Poor",3,"low",79,"96"
"2721","19","2120","Female","Poor",2,"low",105,"96"
"2722","19","2121","Female","Poor",5,"low",84,"96"
"2723","19","2123","Female","Poor",2,"low",79,"96"
"2724","14","2124","Male","Poor",2,"low",112,"97"
"2725","14","2125","Female","Poor",3,"low",103,"97"
"2726","14","2126","Female","Poor",3,"low",101,"97"
"2727","14","2127","Female","Poor",1,"low",89,"97"
"2728","14","2128","Male","Poor",2,"low",84,"97"
"2729","19","2129","Female","Poor",2,"low",86,"98"
"2730","19","2130","Male","Poor",2,"low",76,"98"
"2731","19","2131","Male","Poor",2,"low",70,"98"
"2732","19","2132","Male","Poor",3,"low",88,"98"
"2733","19","2133","Female","Poor",3,"low",96,"98"
"2734","19","2135","Male","Poor",2,"low",83,"98"
"2735","19","2136","Male","Poor",4,"low",86,"98"
"2736","19","2137","Male","Poor",1,"low",77,"98"
"2737","19","2138","Female","Poor",3,"low",93,"98"
"2738","19","2139","Female","Poor",5,"low",88,"98"
"2739","19","2140","Male","Poor",2,"low",72,"98"
"2740","18","2141","Female","Poor",5,"low",107,"98"
"2741","18","2145","Male","Medium",5,"low",100,"98"
"2742","18","2146","Male","Poor",3,"low",103,"98"
"2743","19","2147","Female","Poor",3,"low",82,"98"
"2744","19","2148","Female","Poor",4,"low",100,"98"
"2745","19","2149","Male","Poor",5,"low",92,"98"
"2746","19","2151","Male","Poor",2,"low",96,"98"
"2747","19","2152","Female","Poor",2,"low",70,"98"
"2748","19","2154","Female","Poor",1,"low",78,"98"
"2749","14","2156","Male","Poor",4,"low",104,"99"
"2750","14","2160","Male","Poor",2,"low",86,"99"
"2751","14","2169","Female","Rich",2,"low",79,"99"
"2752","14","2177","Male","Poor",3,"low",76,"99"
"2753","18","2178","Male","Poor",3,"low",107,"100"
"2754","18","2179","Female","Poor",2,"low",92,"100"
"2755","18","2181","Male","Poor",4,"low",96,"100"
"2756","18","2182","Male","Poor",1,"low",84,"100"
"2757","18","2183","Male","Poor",2,"low",80,"100"
"2758","18","2185","Male","Poor",3,"low",71,"100"
"2759","18","2189","Male","Poor",4,"low",90,"100"
"2760","18","2190","Male","Poor",3,"low",102,"100"
"2761","18","2191","Female","Poor",2,"low",83,"100"
"2762","18","2192","Male","Poor",4,"low",96,"100"
"2763","18","2194","Male","Poor",2,"low",81,"100"
"2764","18","2195","Female","Medium",5,"low",73,"100"
"2765","18","2197","Female","Poor",2,"low",81,"100"
"2766","18","2199","Female","Poor",4,"low",105,"100"
"2767","18","2200","Male","Poor",1,"low",79,"100"
"2768","18","2201","Male","Poor",1,"low",85,"100"
"2769","18","2202","Female","Poor",3,"low",82,"100"
"2770","18","2203","Female","Poor",2,"low",76,"100"
"2771","18","2204","Male","Poor",2,"low",85,"100"
"2772","18","2206","Male","Poor",1,"low",81,"100"
"2773","18","2207","Female","Poor",1,"low",79,"100"
"2774","18","2208","Male","Poor",1,"low",80,"100"
"2775","18","2209","Female","Poor",3,"low",82,"100"
"2776","18","2210","Female","Poor",5,"low",95,"100"
"2777","18","2211","Female","Poor",1,"low",91,"100"
"2778","18","2213","Female","Poor",3,"low",78,"100"
"2779","18","2215","Female","Poor",2,"low",71,"100"
"2780","18","2216","Male","Poor",2,"low",85,"100"
"2781","18","2217","Male","Poor",2,"low",92,"100"
"2782","18","2218","Male","Rich",4,"low",101,"100"
"2783","18","2219","Male","Rich",3,"low",96,"100"
"2784","18","2221","Male","Poor",2,"low",78,"100"
"2785","18","2222","Male","Poor",2,"low",83,"100"
"2786","18","2223","Female","Poor",2,"low",81,"100"
"2787","18","2224","Female","Poor",2,"low",102,"100"
"2788","18","2225","Male","Poor",4,"low",98,"100"
"2789","18","2226","Male","Poor",5,"low",77,"101"
"2790","14","2227","Male","Poor",1,"low",81,"101"
"2791","16","2228","Male","Rich",3,"low",94,"101"
"2792","18","2229","Male","Poor",2,"low",84,"101"
"2793","18","2231","Male","Poor",3,"low",85,"101"
"2794","18","2232","Female","Poor",3,"low",100,"101"
"2795","18","2233","Male","Poor",4,"low",86,"101"
"2796","18","2234","Male","Poor",2,"low",89,"101"
"2797","18","2236","Female","Poor",4,"low",83,"101"
"2798","18","2239","Female","Rich",2,"low",91,"101"
"2799","18","2240","Male","Rich",5,"low",108,"101"
"2800","18","2242","Male","Poor",5,"low",91,"101"
"2801","18","2245","Female","Poor",5,"low",91,"101"
"2802","18","2246","Female","Poor",3,"low",94,"101"
"2803","18","2247","Female","Poor",3,"low",82,"101"
"2804","18","2251","Female","Medium",1,"low",94,"101"
"2805","18","2255","Female","Poor",5,"low",94,"101"
"2806","18","2258","Male","Poor",4,"low",90,"101"
"2807","18","2259","Female","Poor",3,"low",73,"101"
"2808","18","2260","Female","Poor",2,"low",94,"101"
"2809","18","2262","Female","Poor",2,"low",72,"101"
"2810","18","2263","Male","Poor",2,"low",84,"101"
"2811","18","2266","Male","Medium",2,"low",96,"101"
"2812","18","2267","Female","Poor",2,"low",82,"101"
"2813","18","2269","Male","Poor",2,"low",70,"101"
"2814","18","2270","Male","Poor",2,"low",95,"101"
"2815","16","2276","Male","Poor",2,"low",94,"102"
"2816","16","2278","Male","Poor",2,"low",86,"102"
"2817","16","2279","Female","Poor",5,"low",92,"102"
"2818","16","2280","Male","Poor",4,"low",117,"102"
"2819","16","2282","Male","Poor",3,"low",91,"102"
"2820","16","2283","Male","Poor",2,"low",82,"102"
"2821","15","2286","Male","Poor",5,"low",90,"103"
"2822","14","2289","Male","Poor",3,"low",104,"104"
"2823","14","2292","Male","Poor",2,"low",106,"104"
"2824","14","2293","Male","Poor",5,"low",95,"104"
"2825","14","2295","Female","Poor",4,"low",103,"104"
"2826","14","2296","Female","Medium",5,"low",96,"104"
"2827","14","2298","Female","Medium",5,"low",100,"104"
"2828","14","2301","Female","Poor",3,"low",80,"104"
"2829","14","2303","Male","Poor",3,"low",100,"104"
"2830","14","2311","Female","Poor",4,"low",103,"104"
"2831","14","2313","Female","Medium",5,"low",88,"104"
"2832","14","2314","Male","Medium",3,"low",85,"104"
"2833","14","2323","Male","Medium",2,"low",75,"104"
"2834","14","2324","Male","Poor",3,"low",100,"104"
"2835","14","2325","Female","Medium",4,"low",94,"104"
"2836","14","2327","Male","Rich",2,"low",100,"104"
"2837","18","2330","Female","Poor",3,"low",82,"105"
"2838","18","2331","Male","Poor",5,"low",101,"105"
"2839","18","2332","Male","Poor",4,"low",104,"105"
"2840","18","2333","Female","Poor",2,"low",86,"105"
"2841","18","2334","Male","Poor",5,"low",106,"105"
"2842","18","2335","Female","Poor",3,"low",96,"105"
"2843","18","2337","Male","Poor",1,"low",88,"105"
"2844","18","2339","Female","Poor",2,"low",78,"105"
"2845","5","2340","Female","Poor",2,"low",85,"105"
"2846","18","2341","Male","Poor",4,"low",88,"105"
"2847","18","2343","Male","Poor",1,"low",78,"105"
"2848","18","2345","Female","Poor",3,"low",89,"105"
"2849","18","2346","Female","Poor",2,"low",96,"105"
"2850","18","2347","Male","Poor",4,"low",108,"105"
"2851","14","2349","Male","Medium",5,"low",107,"106"
"2852","14","2352","Female","Poor",3,"low",88,"106"
"2853","14","2353","Male","Medium",2,"low",96,"106"
"2854","17","2355","Male","Medium",4,"low",85,"107"
"2855","17","2356","Female","Poor",3,"low",82,"107"
"2856","17","2357","Female","Medium",3,"low",96,"107"
"2857","17","2358","Female","Medium",5,"low",117,"107"
"2858","17","2362","Male","Poor",3,"low",81,"107"
"2859","17","2364","Male","Poor",2,"low",86,"107"
"2860","17","2367","Male","Poor",2,"low",88,"107"
"2861","17","2374","Male","Poor",4,"low",92,"107"
"2862","17","2375","Male","Medium",2,"low",86,"107"
"2863","17","2376","Male","Rich",5,"low",90,"107"
"2864","16","2377","Male","Poor",5,"low",104,"107"
"2865","17","2381","Male","Poor",2,"low",76,"107"
"2866","17","2382","Male","Poor",2,"low",70,"107"
"2867","17","2384","Female","Medium",5,"low",105,"107"
"2868","17","2386","Female","Rich",5,"low",89,"107"
"2869","17","2393","Male","Medium",5,"low",82,"107"
"2870","17","2394","Female","Medium",4,"low",95,"107"
"2871","17","2395","Male","Medium",3,"low",106,"107"
"2872","17","2398","Female","Medium",5,"low",103,"107"
"2873","15","2406","Male","Poor",2,"low",95,"108"
"2874","15","2407","Male","Poor",4,"low",83,"108"
"2875","15","2408","Female","Poor",2,"low",81,"108"
"2876","15","2409","Male","Poor",2,"low",99,"108"
"2877","15","2410","Male","Poor",2,"low",92,"108"
"2878","15","2411","Female","Poor",2,"low",89,"108"
"2879","15","2413","Male","Poor",4,"low",96,"108"
"2880","15","2414","Female","Rich",5,"low",92,"108"
"2881","15","2415","Male","Poor",1,"low",94,"108"
"2882","15","2417","Female","Poor",5,"low",94,"108"
"2883","14","2418","Male","Poor",5,"low",95,"108"
"2884","14","2420","Female","Medium",3,"low",86,"108"
"2885","15","2424","Female","Poor",4,"low",75,"108"
"2886","15","2425","Female","Poor",5,"low",101,"108"
"2887","15","2426","Male","Poor",5,"low",92,"108"
"2888","15","2427","Female","Poor",4,"low",98,"108"
"2889","15","2428","Female","Poor",4,"low",91,"108"
"2890","15","2429","Male","Poor",3,"low",86,"108"
"2891","15","2431","Male","Medium",3,"low",88,"108"
"2892","15","2432","Male","Poor",1,"low",104,"108"
"2893","15","2433","Female","Poor",2,"low",77,"108"
"2894","13","2434","Female","Poor",2,"low",100,"108"
"2895","15","2435","Female","Poor",4,"low",93,"108"
"2896","14","2436","Female","Poor",4,"low",93,"109"
"2897","13","2437","Male","Poor",3,"low",91,"109"
"2898","14","2438","Male","Rich",4,"low",104,"109"
"2899","14","2443","Male","Poor",3,"low",82,"109"
"2900","15","2445","Male","Poor",4,"low",100,"109"
"2901","14","2447","Male","Poor",5,"low",103,"109"
"2902","13","2448","Male","Medium",4,"low",96,"109"
"2903","14","2449","Male","Poor",4,"low",106,"109"
"2904","17","2451","Male","Medium",5,"low",102,"109"
"2905","13","2460","Male","Poor",2,"low",90,"109"
"2906","14","2461","Male","Medium",2,"low",78,"109"
"2907","13","2464","Male","Poor",2,"low",70,"109"
"2908","14","2468","Female","Poor",2,"low",93,"109"
"2909","14","2475","Female","Medium",4,"low",98,"109"
"2910","13","2476","Male","Rich",3,"low",84,"109"
"2911","15","2479","Male","Poor",4,"low",113,"110"
"2912","15","2481","Male","Poor",5,"low",89,"110"
"2913","15","2482","Male","Poor",4,"low",75,"110"
"2914","15","2485","Male","Poor",2,"low",102,"110"
"2915","15","2486","Male","Poor",5,"low",85,"110"
"2916","15","2487","Male","Poor",4,"low",100,"110"
"2917","15","2489","Male","Poor",2,"low",83,"110"
"2918","15","2490","Female","Rich",2,"low",92,"110"
"2919","15","2492","Female","Rich",4,"low",116,"110"
"2920","15","2493","Female","Poor",3,"low",83,"110"
"2921","15","2495","Male","Poor",4,"low",105,"110"
"2922","15","2500","Female","Poor",4,"low",89,"110"
"2923","15","2501","Female","Rich",5,"low",82,"110"
"2924","15","2502","Male","Poor",1,"low",90,"110"
"2925","15","2503","Male","Medium",3,"low",100,"110"
"2926","15","2504","Female","Poor",3,"low",79,"110"
"2927","15","2506","Female","Poor",5,"low",89,"110"
"2928","15","2510","Male","Medium",3,"low",74,"110"
"2929","15","2513","Female","Poor",4,"low",90,"110"
"2930","15","2514","Male","Poor",3,"low",85,"110"
"2931","15","2515","Male","Poor",2,"low",83,"110"
"2932","15","2516","Female","Poor",3,"low",84,"110"
"2933","14","2519","Female","Poor",3,"low",88,"111"
"2934","14","2521","Male","Medium",2,"low",91,"111"
"2935","14","2522","Male","Medium",3,"low",89,"111"
"2936","14","2523","Male","Rich",2,"low",77,"111"
"2937","14","2524","Male","Rich",3,"low",86,"111"
"2938","14","2525","Male","Poor",2,"low",99,"111"
"2939","14","2526","Male","Poor",2,"low",80,"111"
"2940","14","2527","Male","Poor",2,"low",91,"111"
"2941","14","2530","Female","Poor",2,"low",90,"111"
"2942","14","2531","Female","Medium",3,"low",86,"111"
"2943","14","2536","Male","Medium",3,"low",121,"111"
"2944","14","2537","Female","Poor",2,"low",98,"111"
"2945","14","2538","Female","Poor",1,"low",74,"111"
"2946","14","2540","Female","Poor",3,"low",104,"111"
"2947","14","2541","Female","Poor",2,"low",70,"111"
"2948","14","2542","Female","Poor",3,"low",86,"111"
"2949","14","2543","Male","Poor",3,"low",105,"111"
"2950","14","2544","Female","Poor",4,"low",95,"111"
"2951","14","2546","Male","Poor",3,"low",105,"111"
"2952","14","2547","Male","Poor",3,"low",79,"111"
"2953","14","2549","Male","Poor",4,"low",94,"111"
"2954","14","2550","Male","Rich",4,"low",83,"111"
"2955","17","2556","Male","Poor",3,"low",70,"111"
"2956","14","2558","Male","Poor",5,"low",101,"112"
"2957","11","2559","Male","Poor",4,"low",94,"112"
"2958","14","2560","Male","Poor",3,"low",103,"112"
"2959","14","2563","Male","Medium",2,"low",94,"112"
"2960","14","2565","Female","Poor",2,"low",86,"112"
"2961","14","2566","Male","Poor",4,"low",105,"112"
"2962","15","2567","Female","Poor",4,"low",105,"113"
"2963","15","2568","Female","Poor",2,"low",84,"113"
"2964","15","2572","Male","Poor",2,"low",83,"113"
"2965","15","2573","Male","Medium",2,"low",90,"113"
"2966","15","2574","Male","Poor",2,"low",70,"113"
"2967","15","2576","Female","Poor",3,"low",94,"113"
"2968","15","2579","Male","Rich",4,"low",94,"113"
"2969","15","2580","Female","Poor",3,"low",110,"113"
"2970","15","2583","Male","Rich",5,"low",99,"113"
"2971","15","2585","Male","Poor",5,"low",93,"113"
"2972","15","2588","Female","Poor",2,"low",81,"113"
"2973","15","2590","Male","Poor",2,"low",74,"113"
"2974","15","2591","Female","Poor",5,"low",95,"113"
"2975","15","2592","Male","Poor",4,"low",89,"113"
"2976","15","2593","Male","Medium",4,"low",81,"113"
"2977","15","2594","Male","Medium",5,"low",113,"113"
"2978","15","2595","Female","Poor",3,"low",96,"113"
"2979","15","2598","Male","Poor",2,"low",70,"113"
"2980","14","2606","Male","Poor",3,"low",80,"114"
"2981","13","2608","Male","Poor",4,"low",90,"114"
"2982","13","2611","Female","Rich",3,"low",90,"114"
"2983","13","2616","Female","Poor",5,"low",112,"114"
"2984","13","2618","Female","Poor",2,"low",88,"114"
"2985","13","2623","Female","Poor",5,"low",98,"114"
"2986","13","2625","Male","Poor",3,"low",84,"114"
"2987","13","2627","Male","Medium",5,"low",96,"114"
"2988","13","2630","Male","Rich",3,"low",101,"114"
"2989","13","2633","Male","Medium",5,"low",93,"114"
"2990","13","2635","Male","Poor",4,"low",100,"114"
"2991","13","2638","Male","Poor",3,"low",76,"114"
"2992","13","2639","Female","Poor",2,"low",84,"114"
"2993","14","2644","Female","Poor",2,"low",84,"115"
"2994","14","2646","Female","Poor",2,"low",80,"115"
"2995","14","2647","Female","Poor",4,"low",70,"115"
"2996","14","2651","Female","Poor",2,"low",91,"115"
"2997","14","2653","Male","Poor",3,"low",82,"115"
"2998","14","2654","Female","Poor",3,"low",101,"115"
"2999","14","2655","Female","Medium",5,"low",91,"115"
"3000","16","2656","Female","Poor",2,"low",94,"116"
"3001","16","2657","Female","Poor",5,"low",101,"116"
"3002","16","2658","Male","Medium",3,"low",83,"116"
"3003","16","2660","Male","Medium",5,"low",88,"116"
"3004","16","2661","Male","Poor",3,"low",82,"116"
"3005","16","2664","Female","Poor",1,"low",76,"116"
"3006","16","2669","Male","Poor",3,"low",92,"116"
"3007","16","2673","Male","Medium",5,"low",72,"116"
"3008","16","2674","Male","Medium",5,"low",83,"116"
"3009","16","2676","Male","Poor",3,"low",88,"116"
"3010","16","2678","Male","Poor",5,"low",104,"116"
"3011","16","2684","Male","Poor",4,"low",102,"116"
"3012","16","2686","Male","Poor",2,"low",80,"116"
"3013","16","2688","Female","Poor",5,"low",96,"116"
"3014","16","2689","Female","Poor",3,"low",96,"116"
"3015","16","2691","Female","Medium",5,"low",96,"116"
"3016","16","2693","Female","Poor",2,"low",92,"116"
"3017","16","2694","Female","Poor",3,"low",88,"116"
"3018","16","2704","Female","Poor",4,"low",91,"116"
"3019","16","2706","Female","Poor",4,"low",76,"116"
"3020","13","2708","Male","Medium",3,"low",84,"117"
"3021","13","2709","Male","Rich",2,"low",78,"117"
"3022","13","2710","Female","Poor",2,"low",86,"117"
"3023","13","2711","Female","Poor",2,"low",70,"117"
"3024","13","2714","Female","Poor",2,"low",91,"117"
"3025","13","2715","Female","Poor",3,"low",110,"117"
"3026","13","2716","Male","Poor",3,"low",89,"117"
"3027","14","2717","Male","Poor",5,"low",93,"117"
"3028","13","2718","Female","Poor",1,"low",72,"117"
"3029","13","2721","Female","Poor",2,"low",89,"117"
"3030","13","2722","Male","Poor",3,"low",79,"117"
"3031","13","2723","Female","Poor",2,"low",81,"117"
"3032","13","2724","Male","Poor",1,"low",90,"117"
"3033","13","2725","Female","Poor",2,"low",70,"117"
"3034","13","2726","Male","Poor",5,"low",89,"117"
"3035","13","2727","Female","Medium",4,"low",96,"118"
"3036","6","2728","Female","Medium",5,"low",89,"118"
"3037","13","2729","Female","Poor",5,"low",109,"118"
"3038","15","2731","Female","Poor",4,"low",88,"118"
"3039","15","2732","Male","Poor",4,"low",99,"118"
"3040","15","2736","Male","Poor",2,"low",98,"118"
"3041","15","2737","Female","Medium",4,"low",88,"118"
"3042","15","2740","Female","Poor",4,"low",103,"118"
"3043","15","2742","Female","Poor",3,"low",96,"118"
"3044","15","2743","Male","Medium",5,"low",94,"118"
"3045","15","2745","Female","Medium",5,"low",98,"118"
"3046","15","2747","Male","Poor",4,"low",103,"118"
"3047","15","2748","Female","Medium",3,"low",82,"118"
"3048","15","2751","Female","Poor",3,"low",84,"118"
"3049","14","2754","Male","Poor",5,"low",93,"119"
"3050","14","2756","Male","Poor",2,"low",91,"119"
"3051","14","2759","Male","Poor",5,"low",103,"119"
"3052","14","2760","Male","Poor",2,"low",86,"119"
"3053","14","2762","Female","Poor",2,"low",91,"119"
"3054","14","2763","Male","Poor",2,"low",84,"119"
"3055","14","2768","Male","Poor",5,"low",98,"119"
"3056","14","2769","Female","Poor",3,"low",95,"119"
"3057","14","2773","Female","Poor",4,"low",88,"119"
"3058","14","2778","Male","Poor",2,"low",106,"119"
"3059","14","2779","Male","Poor",3,"low",83,"119"
"3060","14","2780","Male","Poor",4,"low",100,"119"
"3061","14","2782","Female","Poor",3,"low",98,"119"
"3062","14","2783","Female","Poor",4,"low",85,"119"
"3063","14","2787","Female","Poor",2,"low",81,"119"
"3064","14","2788","Male","Poor",3,"low",81,"120"
"3065","14","2789","Male","Medium",4,"low",92,"120"
"3066","14","2790","Male","Poor",2,"low",92,"120"
"3067","14","2791","Female","Poor",2,"low",98,"120"
"3068","14","2792","Female","Poor",2,"low",98,"120"
"3069","14","2794","Male","Poor",2,"low",88,"120"
"3070","14","2795","Male","Poor",3,"low",81,"120"
"3071","14","2796","Male","Rich",5,"low",100,"120"
"3072","14","2797","Male","Poor",1,"low",82,"120"
"3073","18","2800","Male","Poor",5,"low",99,"121"
"3074","18","2801","Male","Rich",4,"low",96,"121"
"3075","18","2802","Male","Poor",4,"low",86,"121"
"3076","18","2806","Male","Rich",1,"low",86,"121"
"3077","18","2807","Female","Poor",5,"low",104,"121"
"3078","18","2808","Male","Poor",2,"low",85,"121"
"3079","18","2809","Female","Poor",2,"low",70,"121"
"3080","18","2810","Female","Poor",2,"low",90,"121"
"3081","11","2812","Female","Rich",2,"low",84,"121"
"3082","18","2813","Male","Poor",5,"low",99,"121"
"3083","18","2814","Male","Poor",2,"low",72,"121"
"3084","18","2815","Female","Poor",3,"low",92,"121"
"3085","18","2816","Female","Poor",2,"low",86,"121"
"3086","18","2817","Female","Poor",2,"low",92,"121"
"3087","18","2820","Female","Poor",2,"low",82,"121"
"3088","18","2821","Female","Poor",2,"low",103,"121"
"3089","18","2822","Female","Poor",3,"low",82,"121"
"3090","17","2823","Female","Poor",5,"low",115,"122"
"3091","17","2825","Male","Poor",2,"low",76,"122"
"3092","17","2826","Female","Medium",4,"low",100,"122"
"3093","17","2828","Female","Poor",3,"low",110,"122"
"3094","17","2830","Female","Poor",2,"low",98,"122"
"3095","17","2833","Male","Poor",1,"low",70,"122"
"3096","17","2834","Female","Poor",2,"low",91,"122"
"3097","17","2835","Female","Poor",1,"low",90,"122"
"3098","17","2836","Male","Poor",2,"low",85,"122"
"3099","17","2838","Male","Poor",2,"low",103,"122"
"3100","17","2840","Female","Poor",3,"low",99,"122"
"3101","17","2842","Male","Poor",3,"low",98,"122"
"3102","17","2844","Male","Poor",2,"low",81,"122"
"3103","17","2845","Male","Poor",2,"low",90,"122"
"3104","17","2846","Male","Poor",4,"low",116,"122"
"3105","17","2848","Male","Poor",1,"low",82,"122"
"3106","17","2849","Female","Poor",3,"low",105,"122"
"3107","17","2850","Female","Poor",3,"low",85,"122"
"3108","17","2851","Female","Poor",3,"low",86,"122"
"3109","17","2852","Male","Poor",3,"low",102,"122"
"3110","17","2855","Female","Poor",5,"low",83,"122"
"3111","17","2859","Female","Poor",2,"low",96,"122"
"3112","17","2860","Female","Poor",2,"low",104,"122"
"3113","17","2862","Male","Poor",2,"low",75,"122"
"3114","17","2863","Female","Poor",2,"low",100,"122"
"3115","17","2864","Female","Medium",4,"low",104,"122"
"3116","17","2867","Male","Poor",3,"low",98,"122"
"3117","17","2868","Female","Rich",3,"low",103,"122"
"3118","17","2869","Male","Poor",4,"low",107,"122"
"3119","17","2871","Female","Poor",2,"low",75,"122"
"3120","17","2872","Female","Poor",1,"low",76,"122"
"3121","17","2875","Male","Poor",4,"low",96,"122"
"3122","17","2876","Male","Poor",3,"low",71,"122"
"3123","17","2879","Male","Poor",2,"low",96,"122"
"3124","17","2880","Female","Poor",5,"low",103,"122"
"3125","17","2881","Male","Poor",5,"low",114,"122"
"3126","17","2885","Male","Poor",2,"low",103,"122"
"3127","17","2886","Female","Poor",3,"low",89,"122"
"3128","17","2887","Female","Poor",2,"low",94,"122"
"3129","17","2888","Male","Medium",3,"low",86,"122"
"3130","17","2889","Male","Poor",5,"low",105,"122"
"3131","18","2894","Male","Poor",2,"low",96,"123"
"3132","18","2895","Male","Rich",2,"low",84,"123"
"3133","18","2898","Male","Poor",2,"low",89,"123"
"3134","18","2901","Female","Poor",4,"low",80,"123"
"3135","18","2903","Male","Poor",4,"low",103,"123"
"3136","18","2905","Female","Poor",4,"low",102,"123"
"3137","18","2906","Female","Poor",2,"low",89,"123"
"3138","18","2907","Male","Poor",2,"low",71,"123"
"3139","18","2908","Male","Rich",2,"low",85,"123"
"3140","18","2909","Female","Poor",3,"low",111,"123"
"3141","18","2910","Male","Poor",3,"low",90,"123"
"3142","18","2911","Male","Poor",3,"low",86,"123"
"3143","18","2912","Female","Poor",3,"low",106,"123"
"3144","18","2913","Male","Poor",2,"low",78,"123"
"3145","18","2915","Female","Medium",3,"low",90,"123"
"3146","18","2917","Female","Poor",3,"low",92,"123"
"3147","18","2918","Female","Poor",3,"low",94,"123"
"3148","18","2921","Male","Poor",3,"low",105,"123"
"3149","18","2923","Male","Poor",5,"low",105,"123"
"3150","18","2924","Female","Poor",4,"low",91,"123"
"3151","18","2925","Female","Poor",3,"low",91,"123"
"3152","18","2927","Male","Poor",2,"low",95,"123"
"3153","19","2929","Female","Poor",5,"low",110,"123"
"3154","18","2930","Male","Poor",4,"low",103,"123"
"3155","18","2933","Male","Poor",2,"low",76,"123"
"3156","18","2934","Female","Poor",3,"low",99,"123"
"3157","18","2936","Male","Poor",2,"low",95,"123"
"3158","18","2939","Male","Poor",3,"low",107,"123"
"3159","18","2940","Male","Poor",2,"low",83,"123"
"3160","16","2941","Male","Poor",4,"low",89,"124"
"3161","16","2944","Female","Poor",4,"low",90,"124"
"3162","16","2945","Male","Poor",5,"low",96,"124"
"3163","16","2947","Female","Poor",2,"low",93,"124"
"3164","15","2951","Female","Poor",5,"low",85,"125"
"3165","15","2954","Female","Medium",5,"low",104,"125"
"3166","15","2955","Male","Poor",4,"low",98,"125"
"3167","7","2958","Male","Poor",2,"low",78,"126"
"3168","7","2960","Male","Poor",2,"low",104,"126"
"3169","7","2961","Female","Poor",3,"low",72,"126"
"3170","7","2962","Male","Poor",3,"low",92,"126"
"3171","7","2963","Female","Poor",2,"low",83,"126"
"3172","7","2964","Female","Poor",2,"low",91,"126"
"3173","7","2965","Male","Poor",3,"low",98,"126"
"3174","7","2966","Female","Poor",2,"low",70,"126"
